Certainty,Exposant,Match,Titre
,"Rosalbin de Bancey, Marie-Abraham",,1
,"Rosalbin de Buncey, Marie",,1
,"Rosalbin de Buncey, Mme Marie",,1
,"Rosales, feu Edouard",,1
,"Rose, Félix-Léon de",,1
,"Rose, Félix-Léon de ",,2
,"Rosen, Jean",,5
,"Rosen, Jean ",,2
,"Rosenfelder, Louis",,1
,"Rosenthal, Constantin",,1
,"Rosierse, Johannes",,1
,"Roslin, Mme (née Emma Blanche)",,3
,"Roslin, Mme (née Emma-Blanche)",,3
,"Roslin, Mme Emma (née Blanche)",,9
,"Roslin, Mme Emmanuel",,1
,"Ross, Charles",,1
,"Ross, Christian-Meyer",,1
,"Ross, Christian-Meyer ",,2
,"Rossano, Frederico",,3
,"Rossano, Frédéric",,2
,"Rossano, Frédérico ",,1
,"Rosseels, Jacques",,1
,"Rossert, Paul-Abraham-Léon",,2
,"Rossert, Paul-Abraham-Léon ",,1
,"Rosset-Granger, Edouard",,3
,"Rossi, Ange",,1
,"Rossi, Lucio",,2
,"Rossi, Pierre",,1
,"Rossi-Gazzolo, Enrico",,6
,"Rossi-Gazzolo, Enrico de",,3
,"Rossi-Gazzolo, Henri",,1
,"Rossi-Gazzolo, Henri de",,9
,"Rossi-Gazzolo, Henri de ",,1
,"Rossignol, Ferdinand",,3
,"Rossignon, Louis-Joseph-Toussaint",,2
,"Rossignon, Mlle Octavie",,9
,"Rossiter, Thomas-P.",,3
,"Rostaing, Mme Mathilde de",,1
,"Roszczewski, Henri-Dominique",,5
,"Roszczewski, Henry-Dominique",,1
,"Rosé, Alexandre-Auguste",,2
,"Rosé, Auguste",,1
,"Rosé, Auguste-Valentin",,2
,"Rosé, Valentin-Auguste",,1
,"Rota, Giovanni",,4
,"Rota, Giovanni ",,1
,"Roth, Mme Clemence",,2
,"Rothenhaus, Charles-Edouard",,3
,"Rothenhaus, feu Charles-Edouard",,1
,"Rothermel, P.-F.",,3
,"Rothschild, Mme la baronne Nathaniel de",,4
,"Rothwell, R.",,1
,"Rotival, Louis",,1
,"Rouargue, A.",,1
,"Rouargue, Adolphe",,6
,"Rouart, Henri",,1
,"Rouart, Stanislas-Henri",,8
,"Roubaudi, Alcide",,2
,"Roubaudi, Alcide-Théophile",,3
,"Roubaudi, Alcide-Théophile ",,1
,"Rouby, Alfred-Jean",,1
,"Roucole, Antoine",,1
,"Roucole, Antoine-Marie",,1
,"Roucolle, André ",,1
,"Roucolle, André-Noël",,2
,"Roudet, Mme Thérèse (née Martel)",,2
,"Rouen, Mlle Marie-Alexandrine",,2
,"Rouff, Daniel",,1
,"Rouffio, Albert-Alexandre-Paul",,2
,"Rougemont, Mme (née Emilie Gohin)",,8
,"Rougemont, Mme Emilie",,1
,"Rougemont, Mme Emilie (née Gohin)",,1
,"Rougeot de Briel, Jean",,2
,"Rouget, Georges",,32
,"Rougier, l’Abbé Pierre- Auguste",,1
,"Rougé, Anne-Marie-Fernand de",,2
,"Rougé, Robert de",,3
,"Rougé, Robert de ",,1
,Rouillard,,2
,"Rouillard, Sebastien-Jean",,2
,"Rouillet, Ferréol",,1
,"Roullet, Gaston",,8
,"Roullet, Gaston ",,2
,"Roullier, Christian",,4
,"Roullier, Christian-Henri",,1
,"Roulliet, Amaranthe",,8
,"Roulliet, Nicolas-Amaranthe",,1
,"Roumens, Emile",,1
,"Roumégous, Auguste",,4
,"Roumégous, Auguste ",,1
,"Roumégous, Auguste-François",,1
,"Rousseau, Albert-Victor",,2
,"Rousseau, Alphonse",,1
,"Rousseau, Charles-Henri",,1
,"Rousseau, Edme",,2
,"Rousseau, Edmé",,5
,"Rousseau, Emmanuel",,1
,"Rousseau, H.",,3
,"Rousseau, Henri",,7
,"Rousseau, Henri ",,3
,"Rousseau, Jean-Jacques",,2
,"Rousseau, Léon",,30
,"Rousseau, Léon ",,1
,"Rousseau, Mlle Delphine",,1
,"Rousseau, Mlle Léonie",,2
,"Rousseau, Mme Delphine (née Guiot)",,1
,"Rousseau, Théodore-Auguste",,1
,"Rousseaux, A.",,1
,"Rousseaux, Alfred-Emille",,1
,"Rousseaux, Emile",,1
,"Rousseaux, Emile-Alfred",,2
,"Roussel, Alphonse",,4
,"Roussel, Mlle Amélie",,4
,"Roussel, Mme Céleste (née Torrez)",,1
,"Roussel, Paul-Marie",,22
,"Roussel, feu Alphonse",,1
,"Rousselin, A.",,1
,"Rousselin, Auguste",,7
,"Rousselle, Hippolyte",,2
,"Rousselot, Ernest",,4
,"Rousset, Jules",,11
,"Rousset, Marie-Joséphine",,1
,"Rousset, Mlle Valérie",,2
,"Roussin, Georges",,5
,"Roussin, Victor-Marie",,15
,"Roussin, Victor-Marie ",,2
,"Roussy, Toussaint",,4
,"Roussy, Toussaint ",,1
,"Routerwek, Frédéric",,3
,"Rouvière, Gustave",,1
,"Rouvière, Philibert",,2
,"Roux, Alexandre-Georges",,1
,"Roux, Antoine",,13
,"Roux, Auguste",,2
,"Roux, E.",,5
,"Roux, Jacques-Achille",,1
,"Roux, Joseph",,4
,"Roux, Louis-Prosper",,20
,"Roux, Marie",,1
,"Roux, Olivier",,1
,"Roux, Paul-Louis-Joseph",,9
,"Roux, Paul-Louis-Joseph ",,2
,"Roux, Prosper-Louis",,7
,"Rouyer, Louis-Victor",,5
,"Rouzé, Ferdinand",,2
,"Rovea, Georges",,1
,"Rovel, Henri",,2
,"Roxas, Philippe",,1
,"Roy, Félix",,4
,"Roy, Félix-Ernest",,1
,"Roy, Joseph-Louis",,1
,"Roy, Marius",,1
,"Roy, Mme (née Louise Dujardin)",,1
,"Roy, Mme (née Marie Jourjon)",,1
,"Roy, Mme Fanny",,1
,"Roy, Philéas",,7
,"Roy, Philéas ",,2
,"Royer, Charles",,2
,"Royer, Dieudonné",,6
,"Royer, Lionel",,7
,"Royer, Lionel ",,2
,"Royer, Lionel-Noël",,1
,"Royez, Dieudonne",,1
,"Rozezenski, Henri d'",,1
,"Rozier, Alexandre",,1
,"Rozier, Jules",,19
,"Rozier, Jules ",,1
,"Rozier, Jules-Charles",,3
,"Rozier, Jules-Charles ",,4
,"Rozier, Mme Joséphine",,1
,"Rozier, Roch-Prosper",,5
,"Rozier, Roch-Prosper ",,2
,"Rozier, Victor-Alexandre",,1
,"Roëder, François",,1
,"Rubelles, Albert de",,1
,"Rubelles, Albert-Auguste de",,1
,"Ruben, Frantz",,4
,"Ruben, Louis",,1
,"Rubio, Chevalier-Louis",,2
,"Rubio, Louis",,3
,"Rudaux, Edmond-Adolphe",,28
,"Rudaux, Edmond-Adolphe ",,2
,"Rudbeck, Alexander de",,1
,"Rudder, Henry de",,3
,"Rudder, de",,5
,"Rude, Mme (née Sophie Fremiet)",,2
,"Rude, Mme (née Sophie Frémiet)",,1
,"Rude, Mme Sophie",,6
,"Rude, Mme Sophie (née Frémiet)",,1
,"Rude-Frémiet, Mme (née Sophie Frémiet)",,2
,"Rudhardt, Charles",,5
,"Ruel, Léon",,5
,"Ruel, Léon ",,1
,"Ruel, Léon-Pierre-Hector",,2
,"Ruff, Margaret",,1
,"Ruffo, Mme Marguerite",,3
,"Rufin, Emile-Auguste",,1
,"Rufin, Emile-Auguste ",,1
,"Rufina, Nôggerath",,1
,"Ruggierri, Ferdinand ",,2
,"Ruinart, Jules",,4
,"Ruiperez, Louis",,12
,"Ruiperez, Luis",,1
,"Ruisbac, Philippe",,2
,"Ruiz, Mlle Lola de",,3
,"Rump, Chrétien-Geoffroy",,2
,"Rundt, Carl",,1
,"Russ, Mlle Marie-Constantin",,1
,"Russell, Edwin",,1
,"Russell, Edwin ",,2
,"Ruths, J.-G.-Valentin",,1
,"Ruths, Valentin",,5
,"Ruysscher, Joseph de",,3
,"Ryan, Henry",,1
,"Rycerski, Alexandre",,1
,"Ryder, P.-Platt",,1
,"Ryk, J.-A. de",,1
,"Ryk, Jannes de",,1
,"Réa, Mlle Rosa",,1
,"Réaux, Louis",,1
,"Récipon, Georges",,2
,"Rédélix, Cyprien ",,1
,"Régamey, Frédéric",,1
,"Régnart, Lucien-Franc",,2
,"Régnault, Henri-Georges-Alexandre",,1
,"Régnault, Thomas-Casimir",,1
,"Régnier, Antony",,10
,"Régnier, Antony-Ludovic",,2
,"Régnier, Mme Victorine",,2
,"Rélin, Eugène",,5
,"Rélin, Eugène-Pierre-Napoléon",,2
,"Rélin, Pierre-Napoléon-Eugène",,1
,"Rémaurin, Théodore",,1
,"Rémond, Charles",,5
,"Répine, Elie",,1
,"Révillon, Georges-Jules",,2
,"Réyé, Henri",,1
,Rêve,,1
,"Röder, Mlle Elseline",,1
,"Röeder, François ",,1
,"Röeder, Jules-François",,1
,Rüdisuhli,,3
,Rüdisühli,,2
,S. A. I. Madame La Princesse Mathilde,,3
,S. A. I. Madame la princesse Mathilde,,4
,S. A. I. la princesse Mathilde,,2
,"S..., J.-L.",,1
,"Sa, Franco de",,2
,"Saaf, Sixtus",,3
,"Saal, Georges-Otto-Ed.",,1
,"Saband, Mlle Caroline",,1
,"Saband, Mlle Mina",,2
,"Sabatier, Apollonie",,3
,"Sabatier, Etienne",,13
,"Sabatier, François-Victor",,1
,"Sabatier, Louis-Anet",,1
,"Sabatier, Mme Aglae-Apollinie",,1
,"Sabatier, Mme Aglaée-Apollonie",,1
,"Sabatier, Victor-François",,8
,"Sabaud, Mlle Nina",,1
,"Sabourin, Bernard-Achille",,1
,"Sabran, Edmond de ",,1
,"Sabran, Elzéar de",,5
,"Sabran-Pontevès, Edmond de",,1
,"Sabran-Pontevès, marquis Elzéar-Charles-Antoine de",,2
,"Sabran-Pontevès, marquis Eléazar-Charles-Antoine de",,2
,"Sabran-Pontèves, marquis Elzéar-Charles-Antoine de",,1
,"Sacco, Giuseppe",,1
,"Sacco, Joseph",,1
,"Sachs, Jules",,2
,"Sachy, Henri de",,1
,"Sachy, Henri-Emile de",,2
,"Sachy, Henri-Emile de ",,1
,"Sacré, Joseph",,1
,"Sadée, Philippe",,3
,"Saert, Léon",,1
,"Saffrey, Henri-Alexandre",,1
,"Saffrey, Henri-Alexandre ",,1
,"Sage, Jules-Auguste",,5
,"Saglio, Camille",,7
,"Saglio, Mlle Juliette",,1
,"Sagstaetter, Hermann",,3
,"Sailly, Mlle Camille",,1
,"Sain, Edouard-Alexand.",,1
,"Sain, Edouard-Alexandre",,50
,"Sain, Edouard-Alexandre ",,2
,"Sain, Paul",,2
,"Sain, Paul-Jean-Marie",,2
,"Sainsbury, Everton",,2
,"Saint François, Léon-Joly de",,2
,"Saint Genys, Arthur-Marie-Camille de",,2
,"Saint Genys, marquis Arthur de",,1
,"Saint Jean, Simon",,4
,"Saint Marcel, Charles-Edmé",,3
,"Saint Pierre, Gaston-Casimir",,2
,"Saint Vidal, Mme Marguerite de",,1
,"Saint-Albin, Mme Céline de",,6
,"Saint-Albin, Mme Céline-Hortensius de",,6
,"Saint-Albin, feu Mme Céline",,1
,"Saint-Amand, Robert de",,2
,Saint-Ange Chasselat,,7
,"Saint-Ange-Chasselat, Henry-Jean",,2
,"Saint-Aubin, Jacques-Louis de",,2
,"Saint-Aubin, Mlle Jeanne",,6
,"Saint-Aubin, Mme Jeanne",,2
,"Saint-Cyr, Georges",,2
,"Saint-Cyr, Georges de",,1
,"Saint-Denis, Mlle Elisa",,1
,"Saint-Edme, Alfred",,3
,"Saint-Edme, Alfred de",,2
,"Saint-Edmé, Alfred-Ludovic de",,1
,"Saint-Edmé, Ludovic-Alfred de",,1
,Saint-Elme Gautier,,1
,"Saint-Etienne, Francis de",,2
,"Saint-Etienne, Francisque de",,3
,"Saint-Eve, Jean-Marie",,1
,"Saint-Francois, Léon",,2
,"Saint-François, Léon",,15
,"Saint-François, Léon de",,7
,"Saint-Genis, Arthur-Marie-Camille",,1
,"Saint-Genis, Arthur-Marie-Camille, marquis de",,2
,"Saint-Genys, Arthur de",,4
,"Saint-Genys, Arthur-Camille de",,2
,"Saint-Genys, Arthur-Marie-Camille de",,5
,"Saint-Genys, Artur-Marie-Camille de",,1
,"Saint-Genys, marquis Arthur-Marie-Camille de",,1
,"Saint-Germain, Jean-Baptiste-Prosper",,1
,"Saint-Germain, Prosper",,2
,Saint-Jean,,3
,"Saint-Jean, Paul",,11
,"Saint-Jean, Simon",,10
,"Saint-Lanne, Georges",,4
,"Saint-Marcel fils, Emile",,2
,"Saint-Marcel fils, Paul-Emile",,2
,"Saint-Marcel, C. Edme",,2
,"Saint-Marcel, Charles-Edme",,11
,"Saint-Marcel, Charles-Edmé",,8
,"Saint-Marcel, Charles-Edmé Cabin",,2
,"Saint-Marcel, Edmé",,3
,"Saint-Marcel, Emile",,3
,"Saint-Marcel, Emile Normand",,1
,"Saint-Marcel, Emile-Normand",,5
,"Saint-Marcel, Paul-Emile fils",,2
,"Saint-Marcel-Cabin, Charles-Edme",,1
,"Saint-Marcel-Cabin, Charles-Edmé",,1
,"Saint-Martin, Paul",,12
,"Saint-Martin, Paul de",,2
,"Saint-Paul, Mlle Hermance",,2
,"Saint-Pierre, Gaston-Casimir",,17
,"Saint-Priest, Charles",,3
,"Saint-Quentin, Desiré",,2
,"Sainte-Marie, Alfred",,4
,"Sainte-Marie, Mme Elise de (née Mielle)",,2
,"Saintin, Emile",,3
,"Saintin, Henri",,8
,"Saintin, Henri ",,2
,"Saintin, J. Emile",,2
,"Saintin, J.-Emile",,2
,"Saintin, Jules-Emile",,39
,"Saintin, Jules-Emile ",,2
,"Saintin, Louis-Henri",,8
,"Saintonge, Mme Claire",,1
,"Saintpierre, Gaston-Casimir",,11
,"Saintpierre, Gaston-Casimir ",,2
,"Saitaire, Hippolyte",,2
,"Saivres, Isidore",,3
,"Sala, Elisée",,1
,"Salabert, Firmin",,12
,"Salabert, Firmin ",,1
,"Saladini, Achille",,2
,"Salanson, Mlle Eugènie",,3
,"Salanson, Mlle Eugénie",,17
,"Salanson, Mlle Eugénie ",,2
,"Salanson, Mlle Marie-Eugénie",,1
,"Salentin, Hubert",,5
,"Salet, Jules",,3
,"Salieres, Paul-Narcisse",,1
,"Saligo, Charles",,5
,Salingre,,3
,"Salingre, Eugène-Edouard",,13
,"Salingre, Eugène-Edouard ",,1
,"Salis, Jean-Adrien Junytack de",,1
,"Salières, Narcisse",,3
,"Salières, Paul",,1
,"Salières, Paul-Narcisse",,1
,"Salle, Pierre",,2
,"Salles, Jules",,37
,"Salles, Jules ",,2
,"Salles, Mme Jules (née Adelaide Wagner)",,2
,"Salles-Wagner, Mme Adelaïde",,9
,"Salles-Wagner, Mme Adélaide",,2
,"Salles-Wagner, Mme Adélaïde",,12
,"Salles-Wagner, Mme Adélaïde ",,2
,"Sallé, Pierre",,16
,"Sallé, Pierre ",,1
,"Salmon, Adrien-Alphonse",,2
,"Salmon, Charles",,1
,"Salmon, Gustave",,1
,"Salmon, Louis-Adolphe",,11
,"Salmon, Théodore",,20
,"Salmon, Théodore-Frédéric",,11
,"Salmon, Willam-Reynold-Deere",,1
,"Salneuve, Mlle Amélie",,2
,"Saloman, Geskel",,3
,Saloman-Geskel,,1
,"Salome, Emile",,2
,"Salomon, Mlle Anne-Elodie",,3
,"Salomonowitz, Stanislas",,1
,"Salomé, Emile",,13
,"Salomé, Emile ",,2
,"Salter, W.",,1
,"Saltzmann, Auguste",,1
,"Saltzmann, Gustave",,8
,"Saltzmann, Gustave-Henri",,1
,"Saltzmann, Henri-Gustave",,7
,"Salvaniac, Alphonse",,1
,"Salzard, Pierre-Louis-Renaud",,1
,"Salzedo, Paul",,4
,"Salzedo, Paul-Elie",,5
,"Salzedo, Paul-Elie ",,1
,"Salzmann, Auguste",,2
,"Salzmann, Gustave",,2
,"Samaran, Mlle Urbane-Marguerite ",,1
,"Sampson, James-Henry ",,1
,"Samson, Mlle Jeanne",,9
,"Samson, Mlle Jeanne ",,2
,"San Carlos, Mlle Margarita de",,1
,"San-Martin, Cosme",,6
,"San-Martin, Cosme ",,1
,"Sance, Philippe",,4
,"Sancet, Louis",,1
,"Sanchez Perrier, Emilio",,1
,"Sanchez, François",,1
,"Sancy, Ernest de",,2
,"Sancy, Hippolyle",,3
,"Sancy, Louis-Hippolyte",,1
,"Sand, Maurice",,6
,"Sand, Maurice Dudevant",,17
,"Sand, Maurice-Dudevant",,2
,"Sandberg, Galmar",,1
,"Sander, A.-L.",,2
,"Sandier, Alexandre",,1
,"Sandoz, Adolphe-Charles",,1
,"Sandreuter, Hans",,2
,"Sang, Frédéric-Joseph",,6
,"Sang, Frédéric-Joseph ",,1
,"Sanlot Baguenault, René",,1
,"Sanlot, René",,1
,"Sanlot-Baguenault, René",,1
,"Sans, François",,4
,"Sansac de La Vauzelle, Georges de",,2
,"Sant, J.",,2
,"Santerre, Isidore",,1
,"Santiago y Moreno, général Leonardo",,1
,"Santin, Jules-Emile",,2
,"Saraben, Alexis-Louis ",,2
,"Sarabin, Louis-Alexis",,1
,"Sarachaga, Ange de",,1
,"Sarazin, Jules",,1
,"Sarcus, Charles-Marie de",,5
,"Sargent, John-S.",,3
,"Sargent, John-S. ",,1
,"Sargent, John. S.",,2
,"Sarrauton, Mlle A. de",,3
,"Sarrazin, Jules",,3
,"Sartain, Mlle Emily",,2
,"Sartorius, Mlle Virginie de",,1
,"Sassary, Mme Nathalie",,1
,"Sasso, Antoine",,1
,"Sasso, Mlle Rosa",,1
,"Saubès, Léon-Daniel",,1
,"Saulson, Mlle Léontine",,3
,"Saunhac, Marie-Auguste de",,2
,"Saunhac, Marie-Auguste de ",,1
,"Saunier, Charles",,9
,"Saunier, Mlle Charlotte",,3
,"Saunier, Noël",,11
,"Saunier, Noël ",,1
,"Saunier, Octave",,5
,"Saunier, Octave ",,1
,"Saunier, Octave-Alfred",,4
,"Saurfelt, Léonard",,5
,"Sautai, Paul",,1
,"Sauton, Henri-Jacques-Alexandre",,1
,"Sauvage, Amede-Louis-Joseph",,1
,"Sauvage, Arsène-Symphorien",,9
,"Sauvage, Arsène-Symphorien ",,2
,"Sauvage, Henri",,4
,"Sauvage, Philippe",,4
,"Sauvage, Philippe-François",,8
,"Sauvage, Philippe-François ",,1
,"Sauvageot, Charles-Théodore",,22
,"Sauvageot, Charles-Théodore ",,1
,"Sauvageot-Galliot, Mme",,1
,"Sauvagnac, Jean",,18
,"Sauvaige, Louis",,2
,"Sauvaige, Louis-Paul",,11
,"Sauvaige, Louis-Paul ",,1
,"Sauvé, Joachim",,1
,"Sauzay, Adrien",,20
,"Sauzay, Adrien ",,1
,"Sauzay, Louis",,1
,"Sauzay, Louis ",,1
,"Savard, Jean",,2
,"Savary, Adolphe-Auguste",,1
,"Savary, Auguste",,1
,"Savary, Wilfrid",,1
,"Save, Gaston",,1
,"Savery, Butler-Frédéric",,1
,"Savery, Frédéric",,4
,"Savignac, Camille de",,2
,"Savouré, Louis",,1
,"Saxe, Nicolas",,1
,"Sayn-Wittgenstein, Eugène de",,1
,"Sayvé, Abel",,1
,"Scalbert, Jules",,5
,"Scalbert, Jules ",,1
,"Scamps, Mme Mathilde",,1
,"Scapre, Mlle Jeanne",,14
,"Scapre, Mlle Jeanne ",,2
,"Scapre-Pierret, Mme Jeanne",,2
,"Scey, François de",,1
,"Schad, Aquilin",,1
,"Schaefer, Charles-Frédéric-Alexandre",,1
,"Schaeffer, Arnold",,1
,"Schaeffer, Francisque",,25
,"Schaeffer, François-Jean",,3
,"Schaeppi, Mlle Sophie",,1
,"Schaeps, Charles",,1
,"Schaeps, Charles-Pierre-Bernard",,2
,"Schampheleer, Edmond de",,13
,"Schampheleer, Edmond de ",,2
,"Schann, Paul",,1
,"Schanne, Alexandre-Louis",,1
,"Scharp, Henry",,1
,"Schauss, Ferdinand",,6
,"Scheffer, Arnold",,8
,"Scheffer, François-Jean",,1
,"Scheffer, Henri",,5
,"Scheffer, Henry",,31
,"Scheffer, Jean-Gabriel",,2
,"Scheidecker, Paul",,1
,"Scheins, L.",,1
,"Schenaider, Mme (née Félicie Fournier)",,2
,"Schenaider, Mme Félicité (née Fournier)",,2
,"Schenck, Auguste-Frédéric-Albert",,4
,"Schenck, Auguste-Frédéric-Albrecht",,19
,"Schenck, Auguste-Frédéric-Albrecht ",,2
,"Schenck, Auguste-Frédéric-Albret",,2
,"Schendel, Pierre Van",,1
,"Schennis, Frédéric-Emmanuel-Jean de",,4
,"Scherrer, Jean-Jacques",,3
,"Scherrer, Jean-Jacques ",,1
,"Scheuchzer, Guillaume",,8
,"Schiavoni, Noël",,2
,"Schick, Karl",,2
,"Schiers, Mlle Joséphine",,2
,"Schiess, T.",,1
,"Schill, Adrien",,3
,"Schill, Adrien ",,1
,"Schilt, Abel",,2
,"Schiott, Henri-Auguste-Georges",,1
,"Schiott, Henry-Hugues-Georges",,4
,"Schitz, Jules",,27
,"Schitz, feu Jules",,1
,"Schjelderup, Mlle Leis",,2
,"Schleich, Edouard",,3
,"Schleich, Eduard",,2
,"Schleisner, Chrétien-André",,2
,Schlesinger,,1
,"Schlesinger, Eugène",,1
,"Schlesinger, Eugène ",,1
,"Schlesinger, Henri",,17
,"Schlesinger, Henri-Guillaume",,9
,"Schlesinger, Henri-Guillaume ",,2
,"Schlesinger, Henry",,18
,"Schlesinger, Henry-Guillaume",,9
,"Schlezel, Mme Léopold (née E. Lalouette)",,1
,"Schloepke, Théodore",,2
,"Schloesser, Carl",,11
,"Schloesser, Charles",,4
,"Schloesser, Karl",,3
,"Schlésinger, Félix",,1
,"Schlésinger, Henri",,2
,"Schmalz, Paul",,1
,"Schmettow, comte Guillaume de",,1
,"Schmids, Charles",,3
,"Schmids, Max",,1
,"Schmidt, Auguste",,1
,"Schmidt, Carl",,1
,"Schmidt, Charles",,1
,"Schmidt, Constantin",,2
,"Schmidt, Frédéric-Albert",,3
,"Schmidt, Louis-Baptiste",,2
,"Schmidt, Louis-Lucien-J.-B.",,4
,"Schmidt, Louis-Lucien-Jean-Baptiste",,16
,"Schmidt, Lucien",,2
,"Schmidt-Crans, J.-M.",,1
,"Schmitson, F.",,2
,"Schmitson, T.",,2
,"Schmitt, Emile",,3
,"Schmitt, Paul-Félix",,4
,"Schmitz, Germain-Joseph",,1
,"Schmitz, Guillaume",,1
,"Schmitz, Joseph-Léonard",,2
,"Schmutz, Gustave-Emmanuel",,1
,"Schneider, Adolphe-Charles",,5
,"Schneider, Amable",,1
,"Schneider, Charles-Adolphe",,4
,"Schneider, Louis-Amable",,22
,"Schneider, Louis-Amable ",,1
,"Schneider, Mme (née Félicie Fournier)",,10
,"Schneider, Mme Félicie (née Fournies)",,2
,"Schneit, Achille-Hubert",,4
,"Schnetz, Jean-Victor",,16
,"Schoeck, Alfred",,1
,"Schoefft, Auguste",,1
,"Schoefft, Auguste de",,6
,"Schoenfeld, Edouard",,2
,"Schoenn, Aloys",,1
,"Scholander, Frédéric-Guillaume",,2
,"Scholderer, Otto",,6
,Scholl et Engel,,2
,"Scholten, H.-J.",,1
,"Schomberg, César de",,5
,"Schomberg, César de ",,1
,"Schommer, François",,11
,"Schommer, François ",,2
,"Schon, Peter",,2
,"Schonn, Alois",,1
,"Schopin, Eugène",,2
,"Schopin, Georges",,12
,"Schopin, Henri-Frédéric",,33
,"Schopin, Henri-Frédéric ",,1
,"Schopin, Henry-Frédéric",,8
,"Schotel, Pierre-Jean",,3
,"Schoth, Adolphe",,1
,"Schoutteten, Louis",,24
,"Schrader, Jules",,2
,"Schrader, Julius",,1
,"Schramm, Jean-Baptiste-Henri",,1
,"Schreiber, Charles-Baptiste",,13
,"Schreiber, Charles-Baptiste ",,1
,"Schreyer, Adolphe",,8
,"Schreyer, Adolphe ",,1
,"Schreyër, Adolphe",,2
,"Schreÿer, Adolphe",,1
,"Schrodl, Norbert",,5
,"Schroedter, Adolphe",,1
,"Schryver, Louis de",,7
,"Schryver, Louis de ",,1
,"Schuback, Gottlieb-Emil",,1
,"Schubert, Victor",,4
,"Schuffenecker, Claude-Emile",,1
,"Schuler, J.-Théophile",,6
,"Schuler, Théophile",,8
,"Schulten, A.",,1
,"Schultz, Erdmann",,1
,"Schultz, Jean-Charles",,2
,"Schulz, Adrien",,4
,"Schuster, Adolphe-Gustave",,1
,"Schutzenberger, Louis-Frédéric",,46
,"Schutzenberger, Louis-Frédéric ",,2
,"Schwanden, Paul de",,1
,"Schwartz, Mme Berthe",,1
,"Schwartze, Jean-Georges",,1
,"Schwartze, Mlle Thérèse",,2
,"Schwarzmann, Emile",,1
,"Schweinfurt, Ernest-Ludovic",,1
,"Schwendy, Albert",,1
,"Schwind, Maurice",,1
,"Schwind, Mlle Ernestine",,6
,"Schwiter, Louis-Auguste de",,5
,"Schwiter, baron Louis-Auguste de",,13
,"Schyndler, Pantaléon",,2
,"Schönfeld, Edouard",,1
,"Schütz, Jean ",,1
,"Schützenberger, Louis-Frédéric",,13
,"Sciallero, Louis",,1
,"Scifoni, Anatole",,2
,"Scifoni, Anatole ",,1
,"Scitivaux de Greische, Anatole de",,3
,"Scitivaux de Greische, Roger de",,5
,"Sclesinger, Henri-Guillaume",,2
,"Scott, Henri-Louis",,4
,"Scribe, Léon",,1
,"Scribe, Léon-Ovide",,1
,"Scribe, Ovide-Léon",,1
,"Scrosati, Louis",,3
,"Seaforth, Charles-Henry",,2
,"Searle, Mlle Hélène",,1
,"Sebilleau, Paul",,1
,"Sebillot, Paul",,1
,"Sebs, P.-W.",,1
,"Sedoff, Grégoire",,1
,"Seebach, Lothaire de",,2
,"Seelmann, A.-Otto",,1
,"Seeming, Robert",,3
,"Segart, Suzan-T.",,1
,Seghers,,1
,"Seghers, Corneille",,1
,"Seguin, Edouard",,5
,"Segé, Alexandre",,40
,"Seibert, Georges-Bernard",,2
,"Seiffert, Charles",,2
,"Seignac, Paul",,30
,"Seignac, Paul ",,2
,"Seigneurgens, Ernest",,9
,"Seigneurgens, Louis-Auguste-Ernest",,2
,"Seigneurgens, Louis-Augustin-Ernest",,4
,"Seignoret, Abel",,1
,"Seitz, Anton",,3
,"Seitz, Louis",,1
,"Selim, Mme Honorine",,7
,"Sellier, Charles-Auguste",,5
,"Sellival, Charles-Antoine-Edouard",,1
,"Seltz, Jules",,1
,"Senart, Louis-Henri",,2
,"Senezcourt, Jules de",,2
,"Senties, Pierre-Asthasie-Théodore",,3
,"Senties, Théodore",,2
,"Seratzki, Alphonse",,1
,"Serbes, Antony",,2
,"Serenne, Celestin-André-Marie",,1
,"Serenne, Célestin-André-Marie",,1
,"Sergent, Charles",,4
,"Sergent, Charles-Désiré",,1
,"Sergent, Lucien-Pierre",,9
,"Sergent, Lucien-Pierre ",,1
,"Sermensan, Mlle Elmine",,1
,"Sermensan, Mme Elmine",,1
,"Sermenson, Mlle Marie-Elmine",,1
,"Serr, Jean-Jacques",,3
,Serre,,2
,"Serre, Léopold",,6
,"Serres, Alexandre",,2
,"Serres, Antony",,31
,"Serres, Antony ",,2
,"Serres, C. de",,8
,"Serres, Charles de",,26
,"Serres, Charles de ",,2
,"Serres, Charles-Henry de",,5
,"Serres, G. de",,4
,"Serres, Henri-Charles de",,2
,"Serret, Charles-Emmanuel",,10
,"Serrur, Calixte",,9
,"Serrure, Auguste",,4
,"Servalle, Eugène",,1
,"Servan, Florentin",,3
,"Servant, Andre",,1
,"Servant, André",,8
,"Servin, Amédée-Elie",,32
,"Servin, Amédée-Elie ",,2
,"Servoisier, Mlle Honorine-Zénobie",,1
,"Servoisier, Mlle Zénobie-Honorine",,1
,"Severac, Gilbert de",,2
,"Severac, Gilbert-Alexandre de",,4
,"Severdonck, Joseph-Van",,1
,"Sevestre, Antoine-Prosper",,2
,"Sevestre, Jules",,1
,"Sevestre, Jules-Marie",,17
,"Sevestre, Marie-Amélie",,1
,"Sewrin, Edmond",,10
,"Sewrin, Edmond Bassompierre",,5
,"Sewrin, Edmond-Bassompierre",,4
,"Sewski, Auguste",,1
